sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,35,Hide governed output sheet: CP Due 05.,Hide governed output sheet: CP Due,1.367,77.899,OK,267.257,0.703,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,36,Formatted monthly import tab: CD from CD May,Formatted monthly import tab: CD from CD,0.267,78.166,OK,267.257,0.162,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,37,Prepared monthly dashboard source: UC May,Prepared monthly dashboard source: UC,1.363,79.529,OK,267.257,0.774,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,38,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,1.586,81.115,OK,267.257,0.762,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,39,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP 05.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP,36.801,117.916,BOTTLENECK,267.257,11.441,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,40,Monthly dashboard fast canvas - grid resized to 351 rows x 4 cols: Unlock CP 05.,Monthly dashboard fast canvas - grid resized to 351 rows x 4 cols: Unlock CP,2.481,120.397,OK,267.257,0.885,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,41,Monthly dashboard fast canvas - template column widths applied: Unlock CP 05.,Monthly dashboard fast canvas - template column widths applied: Unlock CP,1.700,122.097,OK,267.257,0.559,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,42,Monthly dashboard fast canvas - raw values written | Rows: 347: Unlock CP 05.,Monthly dashboard fast canvas - raw values written | Rows: 347: Unlock CP,0.011,122.108,OK,267.257,0.015,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,43,Monthly dashboard fast canvas - title rows copied from template: Unlock CP 05.,Monthly dashboard fast canvas - title rows copied from template: Unlock CP,0.005,122.113,OK,267.257,0.015,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,44,Monthly dashboard fast canvas - header row copied from template: Unlock CP 05.,Monthly dashboard fast canvas - header row copied from template: Unlock CP,0.005,122.118,OK,267.257,0.014,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,45,Monthly dashboard fast canvas - data-row format copied from template | Rows: 347: Unlock CP 05.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 347: Unlock CP,0.010,122.128,OK,267.257,0.007,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,46,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP 05.,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP,0.016,122.144,OK,267.257,0.039,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,47,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP 05.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP,4.350,126.494,OK,267.257,1.001,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,48,Monthly dashboard fast canvas - filter created: Unlock CP 05.,Monthly dashboard fast canvas - filter created: Unlock CP,3.839,130.333,OK,267.257,0.845,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,49,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP 05.,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP,2.104,132.437,OK,267.257,0.465,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,50,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP 05.,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP,0.002,132.439,OK,267.257,0.010,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,51,Created monthly dashboard fast canvas: Unlock CP,Created monthly dashboard fast canvas: Unlock CP,0.000,132.439,OK,267.257,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,52,Locked monthly dashboard row heights: Unlock CP 05.,Locked monthly dashboard row heights: Unlock CP,4.038,136.477,OK,267.257,0.941,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,53,Raw archive detail - archive workbook opened: Source - Unlocked CP 05.,Raw archive detail - archive workbook opened: Source - Unlocked CP,0.116,136.593,OK,267.257,0.172,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,54,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP 05.,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP,0.001,136.594,OK,267.257,0.097,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,55,Raw archive detail - source sheet copied to archive workbook: Source - Unlocked CP 05.,Raw archive detail - source sheet copied to archive workbook: Source - Unlocked CP,2.604,139.198,OK,267.257,1.249,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,56,Raw archive detail - archive sheet renamed: Source - Unlocked CP 05.,Raw archive detail - archive sheet renamed: Source - Unlocked CP,0.121,139.319,OK,267.257,0.217,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,57,Raw archive detail - archive sheet visibility enforced visible: Source - Unlocked CP 05.,Raw archive detail - archive sheet visibility enforced visible: Source - Unlocked CP,0.080,139.399,OK,267.257,0.099,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,58,Raw data copied to archive: Source - Unlocked CP,Raw data copied to archive: Source - Unlocked CP,0.000,139.399,OK,267.257,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,59,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,1.732,141.131,OK,267.257,0.752,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,60,Hide governed output sheet: Unlock CP 05.,Hide governed output sheet: Unlock CP,2.875,144.006,OK,267.257,1.091,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,61,Formatted monthly import tab: UC from UC May,Formatted monthly import tab: UC from UC,0.320,144.326,OK,267.257,0.145,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,62,Read Raw Data source in place without editing imported values | Rows:,Read Raw Data source in place without editing imported values | Rows,21.033,165.359,SLOW,267.257,5.920,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,63,Rename Raw Data import sheet in place and place in configured creation order: RD May -> Raw Data 05.,Rename Raw Data import sheet in place and place in configured creation order: RD -> Raw Data,38.481,203.840,BOTTLENECK,267.257,7.021,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,64,Wave 4 Raw Data header row detection complete | Header row:,Wave 4 Raw Data header row detection complete | Header row,3.284,207.124,OK,267.257,0.730,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,65,Wave 4 Raw Data title-row insert complete | Rows inserted:,Wave 4 Raw Data title-row insert complete | Rows inserted,0.889,208.013,OK,267.257,0.998,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,66,Wave 4 Raw Data approved-column append complete | Columns added:,Wave 4 Raw Data approved-column append complete | Columns added,4.030,212.043,OK,267.257,1.084,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,67,Wave 4 Raw Data title/header formatting start | Width:,Wave 4 Raw Data title/header formatting start | Width,2.184,214.227,OK,267.257,0.545,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,68,Wave 4 Raw Data title/header formatting complete,Wave 4 Raw Data title/header formatting complete,0.155,214.382,OK,267.257,0.271,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,69,Wave 4 Raw Data frozen rows set,Wave 4 Raw Data frozen rows set,2.118,216.500,OK,267.257,0.635,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,70,Wave 4 Raw Data filter removal skipped - no existing filter,Wave 4 Raw Data filter removal skipped - no existing filter,0.938,217.438,OK,267.257,0.292,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,71,Wave 4 Raw Data filter creation complete | Rows: 5978; Columns:,Wave 4 Raw Data filter creation complete | Rows: 5978; Columns,2.282,219.720,OK,267.257,0.609,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,72,"Wave 4 Raw Data in-place title/header/column work complete | Added columns: Notes, Safety - 2 Person, Wanderer, Interpreter Needed, Fall Risk, DPOA or Guardian Active, Palliative Care, Primary PMR Row","Wave 4 Raw Data in-place title/header/column work complete | Added columns: Notes, Safety - 2 Person, Wanderer, Interpreter Needed, Fall Risk, DPOA or Guardian Active, Palliative Care, Primary PMR Row",0.001,219.721,OK,267.257,0.004,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,73,Wave 4 Raw Data approved-sync columns start,Wave 4 Raw Data approved-sync columns start,0.000,219.721,OK,267.257,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,74,Wave 4 Raw Data approved-sync bulk read complete | Rows:,Wave 4 Raw Data approved-sync bulk read complete | Rows,9.945,229.666,OK,267.257,4.008,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,75,Wave 4 Raw Data approved-sync guarded write complete | Changed column groups:,Wave 4 Raw Data approved-sync guarded write complete | Changed column groups,0.066,229.732,OK,267.257,0.077,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,76,Wave 4 Raw Data approved-sync columns complete | Changed column groups:,Wave 4 Raw Data approved-sync columns complete | Changed column groups,0.006,229.738,OK,267.257,0.006,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,77,Wave 4 Raw Data banner-column sync start,Wave 4 Raw Data banner-column sync start,0.000,229.738,OK,267.257,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,78,Wave 4 Raw Data banner-sync bulk read complete | Rows:,Wave 4 Raw Data banner-sync bulk read complete | Rows,8.992,238.730,OK,267.257,4.399,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,79,Wave 4 Raw Data banner-sync source map built | Keys:,Wave 4 Raw Data banner-sync source map built | Keys,1.803,240.533,OK,267.257,0.740,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,80,Wave 4 Raw Data banner-sync guarded write complete | Changed column groups:,Wave 4 Raw Data banner-sync guarded write complete | Changed column groups,2.817,243.350,OK,267.257,1.222,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,81,Wave 4 Raw Data banner-column sync complete | Rows updated:,Wave 4 Raw Data banner-column sync complete | Rows updated,0.011,243.361,OK,267.257,0.010,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,82,Wave 4 Raw Data row-height lock start,Wave 4 Raw Data row-height lock start,0.000,243.361,OK,267.257,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,83,Wave 4 Raw Data row-height lock complete,Wave 4 Raw Data row-height lock complete,1.581,244.942,OK,267.257,0.992,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,84,Wave 4 Raw Data visibility policy start,Wave 4 Raw Data visibility policy start,0.000,244.942,OK,267.257,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,85,Hide governed output sheet: Raw Data 05.,Hide governed output sheet: Raw Data,0.348,245.290,OK,267.257,0.288,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,86,Wave 4 Raw Data visibility policy complete,Wave 4 Raw Data visibility policy complete,0.000,245.290,OK,267.257,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,87,Raw Data Index refresh deferred,Raw Data Index refresh deferred,0.001,245.291,OK,267.257,0.005,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,88,Formatted monthly Raw Data in place without deleting imported columns: Raw Data 05.,Formatted monthly Raw Data in place without deleting imported columns: Raw Data,0.198,245.489,OK,267.257,1.100,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,89,Formatted monthly import tab: RD from RD May,Formatted monthly import tab: RD from RD,0.000,245.489,OK,267.257,0.002,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,90,Index explicitly refreshed once after all monthly sheets formatted,Index explicitly refreshed once after all monthly sheets formatted,21.714,267.203,SLOW,267.257,15.158,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,91,Complete,Complete,0.054,267.257,OK,267.257,0.105,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,1,Start,Start,0.413,0.413,OK,158.060,0.331,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,2,Banner output sheet shown: Banners 06.,Banner output sheet shown: Banners,15.142,15.555,SLOW,158.060,12.426,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,3,Raw archive detail - archive workbook opened: Source - Banners 06.,Raw archive detail - archive workbook opened: Source - Banners,1.585,17.140,OK,158.060,2.285,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,4,Raw archive detail - existing archive sheet deleted if present: Source - Banners 06.,Raw archive detail - existing archive sheet deleted if present: Source - Banners,0.001,17.141,OK,158.060,0.160,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,5,Raw archive detail - source sheet copied to archive workbook: Source - Banners 06.,Raw archive detail - source sheet copied to archive workbook: Source - Banners,1.707,18.848,OK,158.060,1.544,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,6,Raw archive detail - archive sheet renamed: Source - Banners 06.,Raw archive detail - archive sheet renamed: Source - Banners,0.190,19.038,OK,158.060,1.097,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,7,Raw archive detail - archive sheet visibility enforced visible: Source - Banners 06.,Raw archive detail - archive sheet visibility enforced visible: Source - Banners,0.091,19.129,OK,158.060,0.095,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,8,Raw data copied to archive: Source - Banners,Raw data copied to archive: Source - Banners,0.000,19.129,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,9,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,2.065,21.194,OK,158.060,0.752,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,10,Hide governed output sheet: Banners 06.,Hide governed output sheet: Banners,0.866,22.060,OK,158.060,0.758,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,11,Formatted monthly import tab: B from B June,Formatted monthly import tab: B from B,0.164,22.224,OK,158.060,0.168,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,12,Prepared monthly dashboard source: CD June,Prepared monthly dashboard source: CD,0.862,23.086,OK,158.060,1.110,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,13,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,0.695,23.781,OK,158.060,0.762,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,14,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due 06.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due,12.610,36.391,SLOW,158.060,12.014,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,15,Monthly dashboard fast canvas - grid resized to 340 rows x 5 cols: CP Due 06.,Monthly dashboard fast canvas - grid resized to 340 rows x 5 cols: CP Due,1.512,37.903,OK,158.060,0.844,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,16,Monthly dashboard fast canvas - template column widths applied: CP Due 06.,Monthly dashboard fast canvas - template column widths applied: CP Due,0.939,38.842,OK,158.060,0.860,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,17,Monthly dashboard fast canvas - raw values written | Rows: 336: CP Due 06.,Monthly dashboard fast canvas - raw values written | Rows: 336: CP Due,0.018,38.860,OK,158.060,0.017,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,18,Monthly dashboard fast canvas - title rows copied from template: CP Due 06.,Monthly dashboard fast canvas - title rows copied from template: CP Due,0.007,38.867,OK,158.060,0.008,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,19,Monthly dashboard fast canvas - header row copied from template: CP Due 06.,Monthly dashboard fast canvas - header row copied from template: CP Due,0.007,38.874,OK,158.060,0.006,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,20,Monthly dashboard fast canvas - data-row format copied from template | Rows: 336: CP Due 06.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 336: CP Due,0.006,38.880,OK,158.060,0.006,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,21,Monthly dashboard fast canvas - title/date/header values stamped: CP Due 06.,Monthly dashboard fast canvas - title/date/header values stamped: CP Due,0.014,38.894,OK,158.060,0.018,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,22,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due 06.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due,1.306,40.200,OK,158.060,2.161,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,23,Monthly dashboard fast canvas - filter created: CP Due 06.,Monthly dashboard fast canvas - filter created: CP Due,0.860,41.060,OK,158.060,0.915,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,24,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due 06.,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due,0.942,42.002,OK,158.060,0.481,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,25,Monthly dashboard fast canvas - runtime caches cleared: CP Due 06.,Monthly dashboard fast canvas - runtime caches cleared: CP Due,0.002,42.004,OK,158.060,0.004,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,26,Created monthly dashboard fast canvas: CP Due,Created monthly dashboard fast canvas: CP Due,0.000,42.004,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,27,Locked monthly dashboard row heights: CP Due 06.,Locked monthly dashboard row heights: CP Due,1.130,43.134,OK,158.060,0.696,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,28,Raw archive detail - archive workbook opened: Source - CP Due 06.,Raw archive detail - archive workbook opened: Source - CP Due,0.158,43.292,OK,158.060,0.180,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,29,Raw archive detail - existing archive sheet deleted if present: Source - CP Due 06.,Raw archive detail - existing archive sheet deleted if present: Source - CP Due,0.002,43.294,OK,158.060,0.098,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,30,Raw archive detail - source sheet copied to archive workbook: Source - CP Due 06.,Raw archive detail - source sheet copied to archive workbook: Source - CP Due,1.979,45.273,OK,158.060,1.282,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,31,Raw archive detail - archive sheet renamed: Source - CP Due 06.,Raw archive detail - archive sheet renamed: Source - CP Due,0.138,45.411,OK,158.060,0.163,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,32,Raw archive detail - archive sheet visibility enforced visible: Source - CP Due 06.,Raw archive detail - archive sheet visibility enforced visible: Source - CP Due,0.088,45.499,OK,158.060,0.084,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,33,Raw data copied to archive: Source - CP Due,Raw data copied to archive: Source - CP Due,0.000,45.499,OK,158.060,0.000,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,34,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,0.595,46.094,OK,158.060,0.752,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,35,Hide governed output sheet: CP Due 06.,Hide governed output sheet: CP Due,1.056,47.150,OK,158.060,0.703,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,36,Formatted monthly import tab: CD from CD June,Formatted monthly import tab: CD from CD,0.198,47.348,OK,158.060,0.162,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,37,Prepared monthly dashboard source: UC June,Prepared monthly dashboard source: UC,0.678,48.026,OK,158.060,0.774,106.731
Format Monthly Sheets,v1.8.9.3 - Wave 4 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,38,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,1.616,49.642,OK,158.060,0.762,106.731
