sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,21,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - lookup complete,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - lookup complete,0.006,29.880,OK,99.611,0.011,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,22,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template lookup complete,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template lookup complete,0.003,29.883,OK,99.611,0.008,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,23,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template copied for archive sheet,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - template copied for archive sheet,2.220,32.103,OK,99.611,2.844,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,24,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive sheet named and placed in configured creation order,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive sheet named and placed in configured creation order,1.261,33.364,OK,99.611,7.054,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,25,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive columns expanded | Columns:,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive columns expanded | Columns,0.221,33.585,OK,99.611,0.326,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,26,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,0.478,34.063,OK,99.611,0.533,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,27,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,0.008,34.071,OK,99.611,0.011,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,28,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive frozen rows ensured,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive frozen rows ensured,0.138,34.209,OK,99.611,0.144,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,29,Create Monthly Update - Update Demo P - Archive detail - archive sheet ready: Archive - Demo P,Create Monthly Update - Update Demo P - Archive detail - archive sheet ready: Archive - Demo P,0.079,34.288,OK,99.611,0.216,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,30,Create Monthly Update - Update Demo P - Archive detail - archive headers read | Columns:,Create Monthly Update - Update Demo P - Archive detail - archive headers read | Columns,0.231,34.519,OK,99.611,0.483,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,31,Create Monthly Update - Update Demo P - Archive detail - archive header maps built | Source columns: 80; Archive columns:,Create Monthly Update - Update Demo P - Archive detail - archive header maps built | Source columns: 80; Archive columns,0.004,34.523,OK,99.611,0.002,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,32,Create Monthly Update - Update Demo P - Archive detail - archive payload built | Rows: 74; Columns:,Create Monthly Update - Update Demo P - Archive detail - archive payload built | Rows: 74; Columns,0.003,34.526,OK,99.611,0.003,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,33,Create Monthly Update - Update Demo P - Archive detail - archive row capacity already sufficient | Insert start row: 5; Rows:,Create Monthly Update - Update Demo P - Archive detail - archive row capacity already sufficient | Insert start row: 5; Rows,0.090,34.616,OK,99.611,0.097,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,34,Create Monthly Update - Update Demo P - Archive detail - archive column capacity already sufficient | Columns:,Create Monthly Update - Update Demo P - Archive detail - archive column capacity already sufficient | Columns,0.003,34.619,OK,99.611,0.071,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,35,Create Monthly Update - Update Demo P - Archive detail - archive values written | Rows: 74; Columns:,Create Monthly Update - Update Demo P - Archive detail - archive values written | Rows: 74; Columns,0.032,34.651,OK,99.611,0.043,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,36,Create Monthly Update - Update Demo P - Archive detail - archive runtime caches cleared,Create Monthly Update - Update Demo P - Archive detail - archive runtime caches cleared,0.013,34.664,OK,99.611,0.010,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,37,Create Monthly Update - Update Demo P - Archive - Demo P primary rows saved before monthly replacement | Rows:,Create Monthly Update - Update Demo P - Archive - Demo P primary rows saved before monthly replacement | Rows,0.004,34.668,OK,99.611,0.003,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,38,Create Monthly Update - Update Demo P - formatted row capacity ensured,Create Monthly Update - Update Demo P - formatted row capacity ensured,0.576,35.244,OK,99.611,0.861,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,39,Create Monthly Update - Update Demo P - old Demo P body content cleared | Rows cleared:,Create Monthly Update - Update Demo P - old Demo P body content cleared | Rows cleared,0.014,35.258,OK,99.611,0.007,144.679
Create Monthly Update,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,40,Create Monthly Update - Update Demo P - retained Demo P body written | Rows:,Create Monthly Update - Update Demo P - retained Demo P body written | Rows,1.352,36.610,OK,99.611,1.520,144.679
