sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,123,Apply governed text/date/number formats: Template - Master List,Apply governed text/date/number formats: Template - Master List,0.003,59.323,OK,79.011,0.004,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,124,Apply hidden/show column settings: Template - Master List,Apply hidden/show column settings: Template - Master List,0.003,59.326,OK,79.011,0.004,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,125,No existing filter to remove: Template - Master List,No existing filter to remove: Template - Master List,0.156,59.482,OK,79.011,0.340,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,126,Create filter: Template - Master List,Create filter: Template - Master List,0.234,59.716,OK,79.011,0.328,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,127,Apply row heights skipped for template: Template - Master List,Apply row heights skipped for template: Template - Master List,0.000,59.716,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,128,Apply full template formatting: Template - Master List,Apply full template formatting: Template - Master List,0.000,59.716,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,129,Write metadata/signature: Template - Master List,Write metadata/signature: Template - Master List,0.059,59.775,OK,79.011,0.088,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,130,Final date/number format enforcement: Template - Master List,Final date/number format enforcement: Template - Master List,0.003,59.778,OK,79.011,0.005,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,131,Ensure frozen rows: Template - Master List,Ensure frozen rows: Template - Master List,0.169,59.947,OK,79.011,0.359,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,132,Ensure frozen columns: Template - Master List,Ensure frozen columns: Template - Master List,0.158,60.105,OK,79.011,0.339,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,133,Ensure tab color: Template - Master List,Ensure tab color: Template - Master List,0.281,60.386,OK,79.011,0.340,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,134,Template hide deferred until batch completion: Template - Master List,Template hide deferred until batch completion: Template - Master List,0.000,60.386,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,135,Complete full template build: Template - Master List,Complete full template build: Template - Master List,0.000,60.386,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,136,Open/create sheet: Template - Monthly Change,Open/create sheet: Template - Monthly Change,6.217,66.603,OK,79.011,7.968,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,137,Template signature mismatch - full build required: Template - Monthly Change,Template signature mismatch - full build required: Template - Monthly Change,0.042,66.645,OK,79.011,0.033,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,138,Template refresh decision: FULL_BUILD - Template - Monthly Change (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Monthly Change (template sheet did not exist; no stored signature),0.000,66.645,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,139,Template timing mode: FIRST_BUILD - Template - Monthly Change,Template timing mode: FIRST_BUILD - Template - Monthly Change,0.000,66.645,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,140,Full template build required: Template - Monthly Change,Full template build required: Template - Monthly Change,0.000,66.645,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,141,Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),0.439,67.084,OK,79.011,0.598,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,142,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,0.000,67.084,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,143,Apply title rows: Template - Monthly Change,Apply title rows: Template - Monthly Change,0.139,67.223,OK,79.011,0.236,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,144,Apply header row: Template - Monthly Change,Apply header row: Template - Monthly Change,0.016,67.239,OK,79.011,0.026,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,145,Skip alternating color rules: Template - Monthly Change,Skip alternating color rules: Template - Monthly Change,0.010,67.249,OK,79.011,0.015,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,146,Apply data row base style: Template - Monthly Change,Apply data row base style: Template - Monthly Change,0.000,67.249,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,147,Apply column widths: Template - Monthly Change,Apply column widths: Template - Monthly Change,0.052,67.301,OK,79.011,0.060,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,148,Apply governed text/date/number formats: Template - Monthly Change,Apply governed text/date/number formats: Template - Monthly Change,0.003,67.304,OK,79.011,0.005,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,149,Apply hidden/show column settings: Template - Monthly Change,Apply hidden/show column settings: Template - Monthly Change,0.003,67.307,OK,79.011,0.005,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,150,No existing filter to remove: Template - Monthly Change,No existing filter to remove: Template - Monthly Change,0.190,67.497,OK,79.011,0.296,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,151,Create filter: Template - Monthly Change,Create filter: Template - Monthly Change,0.277,67.774,OK,79.011,0.381,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,152,Apply row heights skipped for template: Template - Monthly Change,Apply row heights skipped for template: Template - Monthly Change,0.000,67.774,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,153,Apply full template formatting: Template - Monthly Change,Apply full template formatting: Template - Monthly Change,0.000,67.774,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,154,Write metadata/signature: Template - Monthly Change,Write metadata/signature: Template - Monthly Change,0.060,67.834,OK,79.011,0.095,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,155,Final date/number format enforcement: Template - Monthly Change,Final date/number format enforcement: Template - Monthly Change,0.003,67.837,OK,79.011,0.004,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,156,Ensure frozen rows: Template - Monthly Change,Ensure frozen rows: Template - Monthly Change,0.184,68.021,OK,79.011,0.252,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,157,Ensure frozen columns: Template - Monthly Change,Ensure frozen columns: Template - Monthly Change,0.146,68.167,OK,79.011,0.235,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,158,Ensure tab color: Template - Monthly Change,Ensure tab color: Template - Monthly Change,0.157,68.324,OK,79.011,0.206,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,159,Template hide deferred until batch completion: Template - Monthly Change,Template hide deferred until batch completion: Template - Monthly Change,0.000,68.324,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,160,Complete full template build: Template - Monthly Change,Complete full template build: Template - Monthly Change,0.000,68.324,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,161,Template timing modes: FIRST_BUILD=,Template timing modes: FIRST_BUILD=,0.001,68.325,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,162,All template sheets successfully hidden,All template sheets successfully hidden,0.093,68.418,OK,79.011,0.136,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,163,Templates hidden once after template creation,Templates hidden once after template creation,0.003,68.421,OK,79.011,0.004,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,164,Index refreshed after template creation without showing hidden sheets,Index refreshed after template creation without showing hidden sheets,10.590,79.011,SLOW,79.011,9.554,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,165,All report templates refreshed,All report templates refreshed,0.000,79.011,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Wave 4.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,166,Complete,Complete,0.000,79.011,OK,79.011,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,1,Final date/number format enforcement: Template - Unlocked Care Plan,Final date/number format enforcement: Template - Unlocked Care Plan,59.054,59.054,OK,164.340,14.765,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,2,Ensure frozen rows: Template - Unlocked Care Plan,Ensure frozen rows: Template - Unlocked Care Plan,0.321,59.375,OK,164.340,0.322,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,3,Ensure frozen columns: Template - Unlocked Care Plan,Ensure frozen columns: Template - Unlocked Care Plan,0.315,59.690,OK,164.340,0.211,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,4,Ensure tab color: Template - Unlocked Care Plan,Ensure tab color: Template - Unlocked Care Plan,0.327,60.017,OK,164.340,0.223,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,5,Template hide deferred until batch completion: Template - Unlocked Care Plan,Template hide deferred until batch completion: Template - Unlocked Care Plan,0.000,60.017,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,6,Complete full template build: Template - Unlocked Care Plan,Complete full template build: Template - Unlocked Care Plan,0.000,60.017,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,7,Open/create sheet: Template - Raw Data,Open/create sheet: Template - Raw Data,12.155,72.172,SLOW,164.340,6.617,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,8,Template signature mismatch - full build required: Template - Raw Data,Template signature mismatch - full build required: Template - Raw Data,0.105,72.277,OK,164.340,0.051,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,9,Template refresh decision: FULL_BUILD - Template - Raw Data (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Raw Data (template sheet did not exist; no stored signature),0.000,72.277,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,10,Template timing mode: FIRST_BUILD - Template - Raw Data,Template timing mode: FIRST_BUILD - Template - Raw Data,0.000,72.277,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,11,Full template build required: Template - Raw Data,Full template build required: Template - Raw Data,0.000,72.277,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,12,Set template grid from dashboard: Template - Raw Data (100 rows x 54 cols),Set template grid from dashboard: Template - Raw Data (100 rows x 54 cols),0.908,73.185,OK,164.340,0.602,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,13,Create template fast path - clear skipped for blank sheet: Template - Raw Data,Create template fast path - clear skipped for blank sheet: Template - Raw Data,0.000,73.185,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,14,Apply title rows: Template - Raw Data,Apply title rows: Template - Raw Data,0.237,73.422,OK,164.340,7.773,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,15,Apply header row: Template - Raw Data,Apply header row: Template - Raw Data,0.021,73.443,OK,164.340,0.040,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,16,Apply alternating color rules: Template - Raw Data,Apply alternating color rules: Template - Raw Data,0.723,74.166,OK,164.340,0.461,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,17,Apply data row base style: Template - Raw Data,Apply data row base style: Template - Raw Data,0.000,74.166,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,18,Apply column widths: Template - Raw Data,Apply column widths: Template - Raw Data,0.170,74.336,OK,164.340,0.170,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,19,Apply governed text/date/number formats: Template - Raw Data,Apply governed text/date/number formats: Template - Raw Data,0.005,74.341,OK,164.340,0.004,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,20,Apply hidden/show column settings: Template - Raw Data,Apply hidden/show column settings: Template - Raw Data,0.003,74.344,OK,164.340,0.004,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,21,No existing filter to remove: Template - Raw Data,No existing filter to remove: Template - Raw Data,0.704,75.048,OK,164.340,0.501,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,22,Create filter: Template - Raw Data,Create filter: Template - Raw Data,0.456,75.504,OK,164.340,0.352,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,23,Apply row heights skipped for template: Template - Raw Data,Apply row heights skipped for template: Template - Raw Data,0.000,75.504,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,24,Apply full template formatting: Template - Raw Data,Apply full template formatting: Template - Raw Data,0.000,75.504,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,25,Write metadata/signature: Template - Raw Data,Write metadata/signature: Template - Raw Data,0.166,75.670,OK,164.340,0.085,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,26,Final date/number format enforcement: Template - Raw Data,Final date/number format enforcement: Template - Raw Data,0.006,75.676,OK,164.340,0.005,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,27,Ensure frozen rows: Template - Raw Data,Ensure frozen rows: Template - Raw Data,0.311,75.987,OK,164.340,0.203,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,28,Ensure frozen columns: Template - Raw Data,Ensure frozen columns: Template - Raw Data,0.339,76.326,OK,164.340,0.213,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,29,Ensure tab color: Template - Raw Data,Ensure tab color: Template - Raw Data,0.327,76.653,OK,164.340,0.201,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,30,Template hide deferred until batch completion: Template - Raw Data,Template hide deferred until batch completion: Template - Raw Data,0.000,76.653,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,31,Complete full template build: Template - Raw Data,Complete full template build: Template - Raw Data,0.000,76.653,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,32,Open/create sheet: Template - Demo P,Open/create sheet: Template - Demo P,14.297,90.950,SLOW,164.340,6.491,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,33,Template signature mismatch - full build required: Template - Demo P,Template signature mismatch - full build required: Template - Demo P,0.172,91.122,OK,164.340,0.066,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,34,Template refresh decision: FULL_BUILD - Template - Demo P (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Demo P (template sheet did not exist; no stored signature),0.000,91.122,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,35,Template timing mode: FIRST_BUILD - Template - Demo P,Template timing mode: FIRST_BUILD - Template - Demo P,0.000,91.122,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,36,Full template build required: Template - Demo P,Full template build required: Template - Demo P,0.000,91.122,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,37,Set template grid from dashboard: Template - Demo P (100 rows x 80 cols),Set template grid from dashboard: Template - Demo P (100 rows x 80 cols),3.780,94.902,OK,164.340,1.278,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,38,Create template fast path - clear skipped for blank sheet: Template - Demo P,Create template fast path - clear skipped for blank sheet: Template - Demo P,0.000,94.902,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,39,Apply title rows: Template - Demo P,Apply title rows: Template - Demo P,0.473,95.375,OK,164.340,0.258,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,40,Apply header row: Template - Demo P,Apply header row: Template - Demo P,0.026,95.401,OK,164.340,0.021,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,41,Apply alternating color rules: Template - Demo P,Apply alternating color rules: Template - Demo P,1.566,96.967,OK,164.340,0.684,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,42,Apply data row base style: Template - Demo P,Apply data row base style: Template - Demo P,0.000,96.967,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,43,Apply column widths: Template - Demo P,Apply column widths: Template - Demo P,0.238,97.205,OK,164.340,0.187,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,44,Apply governed text/date/number formats: Template - Demo P,Apply governed text/date/number formats: Template - Demo P,0.004,97.209,OK,164.340,0.004,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,45,Apply hidden/show column settings: Template - Demo P,Apply hidden/show column settings: Template - Demo P,0.014,97.223,OK,164.340,0.016,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,46,No existing filter to remove: Template - Demo P,No existing filter to remove: Template - Demo P,0.349,97.572,OK,164.340,0.589,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,47,Create filter: Template - Demo P,Create filter: Template - Demo P,0.765,98.337,OK,164.340,0.436,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,48,Apply row heights skipped for template: Template - Demo P,Apply row heights skipped for template: Template - Demo P,0.000,98.337,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,49,Apply full template formatting: Template - Demo P,Apply full template formatting: Template - Demo P,0.000,98.337,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,50,Write metadata/signature: Template - Demo P,Write metadata/signature: Template - Demo P,0.385,98.722,OK,164.340,0.154,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,51,Final date/number format enforcement: Template - Demo P,Final date/number format enforcement: Template - Demo P,0.007,98.729,OK,164.340,0.006,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,52,Ensure frozen rows: Template - Demo P,Ensure frozen rows: Template - Demo P,0.397,99.126,OK,164.340,0.240,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,53,Ensure frozen columns: Template - Demo P,Ensure frozen columns: Template - Demo P,0.346,99.472,OK,164.340,0.536,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,54,Ensure tab color: Template - Demo P,Ensure tab color: Template - Demo P,0.328,99.800,OK,164.340,0.209,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,55,Template hide deferred until batch completion: Template - Demo P,Template hide deferred until batch completion: Template - Demo P,0.000,99.800,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,56,Complete full template build: Template - Demo P,Complete full template build: Template - Demo P,0.000,99.800,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,57,Open/create sheet: Template - Disenrolled Exclusion,Open/create sheet: Template - Disenrolled Exclusion,12.497,112.297,SLOW,164.340,5.728,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,58,Template signature mismatch - full build required: Template - Disenrolled Exclusion,Template signature mismatch - full build required: Template - Disenrolled Exclusion,0.056,112.353,OK,164.340,0.036,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,59,Template refresh decision: FULL_BUILD - Template - Disenrolled Exclusion (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Disenrolled Exclusion (template sheet did not exist; no stored signature),0.000,112.353,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,60,Template timing mode: FIRST_BUILD - Template - Disenrolled Exclusion,Template timing mode: FIRST_BUILD - Template - Disenrolled Exclusion,0.000,112.353,OK,164.340,0.000,85.917
Create / Refresh All Templates,v1.8.9.4.2 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,61,Full template build required: Template - Disenrolled Exclusion,Full template build required: Template - Disenrolled Exclusion,0.000,112.353,OK,164.340,0.000,85.917
